nu,unc,A,S,"E""",g',"g""",J',"J""",Grve',v1',v2',v3',Ka',Kc',"Grve""","v1""","v2""","v3""","Ka""","Kc"""
3804.737863,3.4e-05,0.080756,1.8430994195620693e-28,1774.750359,75,75,12,12, B2,1,0,0,3,10, B1,0,0,0,2,11
3804.89391,7.5e-05,0.0065296,5.175893335765622e-26,920.168025,51,57,8,9, B2,0,0,1,2,6, B1,0,0,0,0,9
3805.231472,4.2e-05,0.0032311,1.0970704214265978e-23,224.838381,21,27,3,4, B1,0,0,1,3,1, B2,0,0,0,1,4
3805.850193,5.6e-05,0.0205,7.530064493597729e-29,1718.718416,69,63,11,10, B1,1,0,0,4,7, B2,0,0,0,5,6
3806.049642,8e-06,5.2228,8.002547028646039e-25,1216.231116,19,19,9,9, A1,0,0,1,3,6, A2,0,0,0,3,7
3806.211713,4e-05,0.034643,2.5721225722864916e-25,816.694189,17,15,8,7, A1,1,0,0,2,6, A2,0,0,0,3,5
3806.21543,3.3e-05,19.616,5.706194212732479e-27,1743.486334,7,5,3,2, A2,0,1,1,2,1, A1,0,1,0,2,0
3806.353275,2.6e-05,0.0070356,6.498827817974432e-27,1122.708302,45,51,7,8, B2,0,0,1,6,2, B1,0,0,0,4,5
3806.492988,6.8e-05,0.12462,9.48476052516733e-29,1774.615197,25,25,12,12, A1,1,0,0,2,10, A2,0,0,0,1,11
3806.905595,3.8e-05,0.29407,2.880328597301774e-28,1731.896456,21,21,3,3, B2,1,1,0,3,0, B1,0,1,0,0,3
3807.013682,1e-06,25.202,3.780539986990525e-19,42.371737,15,9,2,1, B1,0,0,1,1,1, B2,0,0,0,1,0
3807.040964,7.2e-05,4.1016e-06,1.9451973072492e-30,1201.921026,51,57,8,9, B2,0,2,0,7,2, B1,0,0,0,2,7
3807.148728,5e-05,5.1173e-05,1.1578763697291904e-27,661.548885,11,13,5,6, A1,0,0,1,5,0, A2,0,0,0,3,3
3807.386467,5.2e-05,0.82327,3.7463569236487523e-28,1664.964579,5,5,2,2, A2,0,1,1,2,1, A1,0,1,0,0,2
3807.557071,8.2e-05,0.00099919,5.115697055872351e-28,1114.531282,23,21,11,10, A2,0,2,0,3,9, A1,0,0,0,0,10
3808.018311,3e-05,0.53313,1.8975079976141103e-25,1131.775436,19,17,9,8, A2,0,0,1,2,7, A1,0,0,0,4,4
3808.078868,0.01,1.8371,1.626628080507188e-29,2321.904976,69,69,11,11, B1,1,0,0,8,3, B2,0,0,0,7,4
3808.168817,7.9e-05,1.8383,5.4304410809130756e-30,2321.811637,23,23,11,11, A1,1,0,0,8,4, A2,0,0,0,7,5
3808.172804,8e-06,0.0015879,8.344091865859848e-25,326.625476,9,11,4,5, A1,1,0,0,4,0, A2,0,0,0,1,5
3808.595421,3.8e-05,4.6609,3.2089134940439454e-28,2124.949921,75,75,12,12, B2,0,0,1,4,8, B1,0,0,0,4,9
3808.607948,8e-06,0.00051833,1.112598063633461e-25,416.208744,9,11,4,5, A2,0,0,1,4,1, A1,0,0,0,2,4
3808.988812,4e-06,0.0017679,1.0201595173430982e-24,447.252347,33,39,5,6, B1,1,0,0,4,1, B2,0,0,0,1,6
3809.018266,2.6e-05,0.0023086,1.227895626290303e-27,1080.385289,17,19,8,9, A2,1,0,0,5,3, A1,0,0,0,2,8
3809.086847,2.9e-05,3.4791,2.64623800281894e-28,1922.829,11,11,5,5, A1,0,1,1,1,4, A2,0,1,0,1,5
3809.110614,2.4e-05,0.0062084,2.5147281405812685e-25,744.162658,45,51,7,8, B1,0,0,1,3,5, B2,0,0,0,1,8
3809.80064,3.8e-05,0.039436,5.886338941751785e-23,222.052782,9,9,4,4, A2,1,0,0,3,1, A1,0,0,0,0,4
3810.236032,2.6e-05,0.0024438,2.4076145212963964e-26,885.600147,45,51,7,8, B2,1,0,0,5,2, B1,0,0,0,2,7
3810.320343,3.5e-05,0.0025662,1.1835363012374378e-28,1446.127886,57,63,9,10, B1,1,0,0,6,3, B2,0,0,0,3,8
3810.325431,3.2e-05,0.22362,2.2538700779942724e-23,542.90578,15,13,7,6, A1,1,0,0,2,6, A2,0,0,0,1,5
3810.667411,0.000139,0.017745,1.6339790111689544e-30,1985.784148,25,23,12,11, A1,0,2,0,6,6, A2,0,0,0,5,7
3810.824315,2.3e-05,0.45178,5.431003841897075e-26,1360.235002,63,57,10,9, B2,0,0,1,2,8, B1,0,0,0,4,5
3811.115491,5.9e-05,0.14377,1.4050724043952945e-30,2327.912599,81,87,13,14, B2,0,0,1,4,10, B1,0,0,0,2,13
3811.190567,9e-05,0.0018393,1.6888021313025015e-29,1525.134907,25,23,12,11, A2,0,2,0,3,9, A1,0,0,0,2,10
3811.235693,0.00011,1.6721,6.515972268151524e-29,2054.368084,21,21,10,10, A1,1,0,0,8,2, A2,0,0,0,7,3
3811.254812,8.9e-05,0.075213,3.5091180744686904e-26,1114.531282,21,21,10,10, A2,1,0,0,1,9, A1,0,0,0,0,10
3811.258859,0.000106,1.6723,1.9554577484066938e-28,2054.344741,63,63,10,10, B1,1,0,0,8,3, B2,0,0,0,7,4
3811.797156,7.9e-05,0.073407,1.0269794836980423e-25,1114.549359,63,63,10,10, B1,1,0,0,2,9, B2,0,0,0,1,10
3812.352178,3.3e-05,1.4402,1.4066054940839262e-27,1731.896456,21,21,3,3, B2,0,1,1,2,2, B1,0,1,0,0,3
3812.661496,3.3e-05,0.013621,4.111595567411175e-28,1477.297167,51,57,8,9, B1,0,0,1,7,1, B2,0,0,0,5,4
3812.661571,4.1e-05,34.08,1.6256189763006514e-26,1693.649942,7,5,3,2, A1,0,1,1,1,2, A2,0,1,0,1,1
3812.711344,6.2e-05,0.0023779,2.040700564174343e-28,1293.017188,23,21,11,10, A1,0,2,0,4,8, A2,0,0,0,1,9
3812.767325,4.6e-05,0.036714,8.344004716245698e-29,1774.750359,75,75,12,12, B2,0,2,0,5,8, B1,0,0,0,2,11
3813.493141,3.2e-05,30.383,1.1782038641764787e-26,1739.483705,9,7,4,3, A1,0,1,1,1,4, A2,0,1,0,1,3
3813.728328,5.8e-05,0.0014034,3.927293647243153e-30,1616.452339,19,21,9,10, A2,1,0,0,7,3, A1,0,0,0,4,6
3813.798922,6.1e-05,1.3682,1.6510641802602415e-27,1810.587628,57,57,9,9, B1,1,0,0,8,1, B2,0,0,0,7,2
3813.804322,6.1e-05,1.3683,5.504189815106711e-28,1810.582975,19,19,9,9, A1,1,0,0,8,2, A2,0,0,0,7,3
3813.980479,5.3e-05,0.14641,3.156090440991105e-24,709.608185,17,15,8,7, A2,1,0,0,1,7, A1,0,0,0,2,6
3814.095058,2.1e-05,0.0014773,3.1204054724619584e-28,1293.633702,57,63,9,10, B2,1,0,0,5,4, B1,0,0,0,2,9
3814.977019,3.3e-05,0.013905,1.4301371919233172e-28,1474.980198,17,19,8,9, A1,0,0,1,7,2, A2,0,0,0,5,5
3815.462528,3.1e-05,0.00096634,5.446956171549435e-26,586.479185,13,15,6,7, A1,1,0,0,4,2, A2,0,0,0,1,7
3815.544542,4.2e-05,0.20004,1.0228799186935724e-23,744.162658,57,51,9,8, B1,1,0,0,0,9, B2,0,0,0,1,8
3815.646928,3e-06,0.9757,3.681851286023664e-21,70.090809,5,5,2,2, A2,0,0,1,2,1, A1,0,0,0,0,2
3815.688018,5.9e-05,0.20036,3.418176628332074e-24,744.063658,19,17,9,8, A2,1,0,0,1,9, A1,0,0,0,0,8
3815.725535,5e-06,2.4982e-05,6.81584475672703e-27,552.911386,45,39,7,6, B2,0,2,0,5,2, B1,0,0,0,2,5
3815.858277,7.8e-05,0.85233,2.757510086930422e-27,1590.690531,17,17,8,8, A1,1,0,0,8,0, A2,0,0,0,7,1
3815.858775,7.8e-05,0.85233,8.272568850551795e-27,1590.690038,51,51,8,8, B1,1,0,0,8,1, B2,0,0,0,7,2
3815.940522,3.2e-05,1.0979,1.9510778059455804e-28,1817.451157,9,9,4,4, A2,0,1,1,2,3, A1,0,1,0,0,4
3816.091756,6e-06,31.642,4.564032324384618e-19,79.496382,21,15,3,2, B1,0,0,1,1,3, B2,0,0,0,1,2
3817.111845,3.4e-05,0.0016403,2.6995015182331516e-26,709.608185,13,15,6,7, A2,1,0,0,5,1, A1,0,0,0,2,6
3817.93566,4.1e-05,0.05105,1.103254007044852e-27,1411.64175,19,17,9,8, A2,0,2,0,7,3, A1,0,0,0,6,2
3817.967179,4.1e-05,0.051022,3.3088988418666176e-27,1411.611293,57,51,9,8, B2,0,2,0,7,2, B1,0,0,0,6,3
3818.340887,2.8e-05,4.4255,8.398290980999335e-23,709.608185,15,15,7,7, A2,0,0,1,2,5, A1,0,0,0,2,6
3818.367713,4.2e-05,7.212,2.7895615491443497e-27,1739.483705,9,7,4,3, A1,1,1,0,2,2, A2,0,1,0,1,3
3818.586609,6.2e-05,0.021073,4.422078343770354e-30,1875.461271,19,21,9,10, A2,0,0,1,8,1, A1,0,0,0,6,4
3818.682484,2.9e-05,0.74476,3.6644644069436626e-21,212.156362,27,21,4,3, B2,1,0,0,3,2, B1,0,0,0,2,1
3818.77458,2.8e-05,38.476,4.81528358079651e-26,1731.896456,27,21,4,3, B2,0,1,1,0,4, B1,0,1,0,0,3
3818.803892,2.5e-05,16.35,1.1804408912798514e-27,1907.451332,9,7,4,3, A1,0,1,1,3,2, A2,0,1,0,3,1
3818.931229,3.4e-05,0.42658,4.8861623597225995e-28,1724.704668,23,21,11,10, A1,0,0,1,3,8, A2,0,0,0,5,5
3819.075273,6.2e-05,0.021139,1.3369491660344065e-29,1874.972643,57,63,9,10, B2,0,0,1,8,2, B1,0,0,0,6,5
3819.45148,8.5e-05,0.0033513,1.2558506823156781e-30,1962.506166,81,75,13,12, B1,0,2,0,4,9, B2,0,0,0,3,10
3819.604078,3.2e-05,15.984,2.9407687775069476e-27,1813.787601,9,7,4,3, A2,0,1,1,2,3, A1,0,1,0,2,2
3819.714577,4.3e-05,0.00016351,1.250173125348013e-26,648.978663,33,39,5,6, B1,0,0,1,5,1, B2,0,0,0,3,4
3819.904178,8e-06,1.9732,1.6028755782048192e-20,136.761674,21,21,3,3, B2,0,0,1,2,2, B1,0,0,0,0,3
3819.955157,2.7e-05,16.305,3.5236604734029635e-27,1907.615571,27,21,4,3, B1,0,1,1,3,1, B2,0,1,0,3,0
3820.027883,7e-05,0.084441,1.4251431465795915e-29,2042.309826,81,81,13,13, B1,1,0,0,2,11, B2,0,0,0,1,12
3820.092983,8.5e-05,0.083288,4.682513191052623e-30,2042.372622,27,27,13,13, A2,1,0,0,3,11, A1,0,0,0,2,12
3820.302679,3.2e-05,3.6411e-07,5.544489622558382e-30,744.063658,17,17,8,8, A2,0,2,0,5,3, A1,0,0,0,0,8
3820.678346,1.3e-05,1.1096e-05,6.237402979662329e-28,586.479185,13,15,6,7, A1,0,2,0,6,0, A2,0,0,0,1,7
3820.738663,1.3e-05,34.44,1.8146079658099635e-19,70.090809,7,5,3,2, A2,0,0,1,0,3, A1,0,0,0,0,2
3820.857259,0.000133,0.011937,3.126477045934952e-26,920.209717,17,19,8,9, A1,0,0,1,3,6, A2,0,0,0,1,9
3821.74971,3.4e-05,0.16681,1.1338643376161146e-23,704.214032,51,45,8,7, B1,1,0,0,2,7, B2,0,0,0,1,6
3821.764208,6e-06,18.756,1.5506623253860155e-19,134.901644,21,15,3,2, B2,0,0,1,2,2, B1,0,0,0,2,1
3822.279491,3.2e-05,1.2118,2.146352582063489e-28,1817.451157,9,9,4,4, A2,1,1,0,3,1, A1,0,1,0,0,4
3823.273606,1.1e-05,3.3176,2.113940032929552e-21,326.625476,11,11,5,5, A1,0,0,1,1,4, A2,0,0,0,1,5
3823.410682,5.3e-05,0.0017347,2.3566307332289496e-28,1216.231116,17,19,8,9, A1,1,0,0,6,2, A2,0,0,0,3,7
3823.550959,2.5e-05,3.6902,4.2421174318118514e-30,2495.165526,51,51,8,8, B2,0,1,1,2,6, B1,0,1,0,2,7
3823.843288,0.000105,1.3841,1.6418122703304518e-30,2522.264472,69,69,11,11, B2,1,0,0,9,2, B1,0,0,0,8,3
3824.280683,2e-06,1.7153,5.638434391639418e-21,142.278494,9,7,4,3, A1,1,0,0,2,2, A2,0,0,0,1,3
3825.152472,2.6e-05,0.0025061,1.4543091043531342e-27,1201.921026,63,57,10,9, B2,0,2,0,5,6, B1,0,0,0,2,7
3825.262465,6.1e-05,0.014853,6.223963693453758e-27,1114.531282,19,21,9,10, A2,0,0,1,2,7, A1,0,0,0,0,10
3825.551992,3.8e-05,1.7782,3.0810478638087687e-21,206.30143,9,7,4,3, A2,1,0,0,3,1, A1,0,0,0,2,2
3825.693529,9.2e-05,1.1528,6.0491737247810375e-30,2254.283959,21,21,10,10, A2,1,0,0,9,1, A1,0,0,0,8,2
3825.694228,9.2e-05,1.1528,1.8147640923984837e-29,2254.283262,63,63,10,10, B2,1,0,0,9,2, B1,0,0,0,8,3
3825.943047,3.2e-05,13.168,2.4146540670388427e-27,1813.787601,9,7,4,3, A2,1,1,0,3,1, A1,0,1,0,2,2
3826.078075,7.6e-05,0.051522,9.369666348988053e-27,1327.109608,69,69,11,11, B2,1,0,0,1,10, B1,0,0,0,0,11
3826.272716,6.6e-05,0.00067684,5.1791798007154625e-30,1525.134907,21,23,10,11, A2,1,0,0,5,5, A1,0,0,0,2,10
3826.416915,7.8e-05,0.050443,3.057061891737177e-27,1327.116502,23,23,11,11, A1,1,0,0,2,10, A2,0,0,0,1,11
3826.754068,1e-06,18.919,5.135032930673954e-20,136.163928,7,5,3,2, A2,0,0,1,2,1, A1,0,0,0,2,0
3827.180092,5.4e-05,0.72573,3.96068891946597e-29,2009.805017,19,19,9,9, A2,1,0,0,9,1, A1,0,0,0,8,2
3827.18048,5e-05,0.72572,1.1881946686204816e-28,2009.804629,57,57,9,9, B2,1,0,0,9,0, B1,0,0,0,8,1
3827.504195,4e-05,4.0558,2.0489196861980214e-25,1446.127886,63,63,10,10, B1,0,0,1,3,7, B2,0,0,0,3,8
3827.999371,1.3e-05,2.4718,3.654487838339664e-21,222.052782,9,9,4,4, A2,0,0,1,2,3, A1,0,0,0,0,4
3828.153852,5.6e-05,0.00029752,1.4334213586496668e-29,1340.884504,21,19,10,9, A2,1,0,0,3,7, A1,0,0,0,4,6
3828.283522,6e-06,0.00038162,1.5303171997354463e-26,744.162658,45,51,7,8, B1,1,0,0,4,3, B2,0,0,0,1,8
3828.451019,7e-06,4.8672e-07,8.793061007692414e-28,222.052782,11,9,5,4, A2,0,2,0,5,1, A1,0,0,0,0,4
3828.590018,9e-06,0.26579,5.131747467796351e-22,325.347904,33,33,5,5, B2,1,0,0,3,2, B1,0,0,0,0,5
3828.6164,4.2e-05,0.0014386,7.710876203238817e-27,931.236948,39,45,6,7, B2,0,0,1,6,0, B1,0,0,0,4,3
3828.896399,2.6e-05,2.0332,4.68714553893849e-28,1920.766302,33,33,5,5, B2,0,1,1,2,4, B1,0,1,0,0,5
3828.992619,2.6e-05,0.0005638,1.120222218001267e-25,552.911386,33,39,5,6, B2,1,0,0,5,0, B1,0,0,0,2,5
3829.824053,6.6e-05,3.6775,4.4436022603492506e-30,2426.195175,27,27,13,13, A2,0,0,1,4,9, A1,0,0,0,4,10
3830.151708,0.000145,0.12898,4.1528139148681585e-25,920.209717,21,19,10,9, A1,1,0,0,0,10, A2,0,0,0,1,9
3830.21895,8.5e-05,0.12905,1.2469958999437158e-24,920.168025,63,57,10,9, B2,1,0,0,1,10, B1,0,0,0,0,9
3830.366277,3e-05,0.10471,1.2929893391922457e-24,885.600147,57,51,9,8, B2,1,0,0,1,8, B1,0,0,0,2,7
3831.263538,3.6e-05,0.44924,1.0758801812268768e-28,1998.994771,75,69,12,11, B1,0,0,1,3,9, B2,0,0,0,5,6
3831.583338,3.1e-05,0.026453,9.791694423689631e-26,1006.115721,57,51,9,8, B1,1,0,0,2,7, B2,0,0,0,3,6
3831.686411,1e-06,31.021,1.2648511669912896e-19,95.175936,7,5,3,2, A1,0,0,1,1,2, A2,0,0,0,1,1
3831.70412,0.000322,0.0062985,1.2378705525949693e-28,1557.84714,75,75,12,12, B1,0,2,0,4,9, B2,0,0,0,1,12
3831.841882,4.2e-05,0.65699,4.93440400087646e-29,1922.901048,11,9,5,4, A2,1,1,0,3,3, A1,0,1,0,2,2
3831.958987,7.1e-05,0.35526,1.5026911223036647e-30,2300.684033,27,25,13,12, A1,0,0,1,3,10, A2,0,0,0,5,7
3831.9674,2.7e-05,38.46,2.3843170098504097e-26,1821.596591,33,27,5,4, B1,0,1,1,1,5, B2,0,1,0,1,4
3831.992988,3.1e-05,2.7179,2.18513522788963e-28,2042.753109,39,39,6,6, B1,0,1,1,1,5, B2,0,1,0,1,6
3832.107754,4.2e-05,0.0015315,2.828297406010118e-27,927.743868,13,15,6,7, A2,0,0,1,6,1, A1,0,0,0,4,4
3833.3644,2.8e-05,12.744,3.6378344712696628e-28,2129.598921,33,27,5,4, B2,0,1,1,4,2, B1,0,1,0,4,1
3833.565809,3.4e-05,12.739,1.2117711250096702e-28,2129.618514,11,9,5,4, A2,0,1,1,4,1, A1,0,1,0,4,0
3834.2137,4.7e-05,0.11335,4.784027174682516e-25,882.890327,19,17,9,8, A1,1,0,0,2,8, A2,0,0,0,1,7
3834.453329,6.7e-05,0.019058,2.3839029547468172e-26,1114.549359,57,63,9,10, B1,0,0,1,3,7, B2,0,0,0,1,10
3834.507621,2e-06,0.53323,3.7644197429096275e-22,315.779543,11,9,5,4, A2,1,0,0,3,3, A1,0,0,0,2,2
3834.689313,3.6e-05,38.831,8.351863384622873e-27,1817.451157,11,9,5,4, A2,0,1,1,0,5, A1,0,1,0,0,4
3834.81515,9e-06,1.7043e-05,6.811075516951099e-28,744.162658,45,51,7,8, B1,0,2,0,6,1, B2,0,0,0,1,8
3834.983187,2e-06,32.534,1.0634779681197701e-19,142.278494,9,7,4,3, A1,0,0,1,1,4, A2,0,0,0,1,3
3835.51959,3.6e-05,0.00032895,4.269763270943314e-27,842.356519,39,45,6,7, B1,1,0,0,6,1, B2,0,0,0,3,4
3835.872172,3.1e-05,36.152,2.9913791969582147e-26,1772.413219,27,21,4,3, B1,0,1,1,1,3, B2,0,1,0,1,2
3837.86886,9e-06,34.826,3.6033085007021865e-19,136.761674,27,21,4,3, B2,0,0,1,0,4, B1,0,0,0,0,3
3839.461788,2.3e-05,3.5254,3.876594864711456e-23,885.600147,51,51,8,8, B2,0,0,1,2,6, B1,0,0,0,2,7
3839.929363,3e-05,14.151,1.1061185368782196e-20,285.219348,9,7,4,3, A1,0,0,1,3,2, A2,0,0,0,3,1
3840.125824,5e-06,2.2801,4.375899614553677e-21,325.347904,33,33,5,5, B2,0,0,1,2,4, B1,0,0,0,0,5
3840.262598,3e-05,0.40643,9.314069645246329e-29,1920.766302,33,33,5,5, B2,1,1,0,3,2, B1,0,1,0,0,5
3840.333757,6.9e-05,0.0034024,2.719416260931943e-28,1255.911452,15,17,7,8, A1,0,0,1,7,0, A2,0,0,0,5,3
3840.349261,9.1e-05,0.035056,3.178289665057384e-30,1985.784148,25,23,12,11, A1,1,0,0,4,8, A2,0,0,0,5,7
3840.405451,0.000104,0.033581,2.190058603445351e-28,1557.84357,25,25,12,12, A2,1,0,0,1,11, A1,0,0,0,0,12
3840.659558,3.2e-05,0.00080234,2.3335867453668817e-27,1006.115721,45,51,7,8, B1,1,0,0,6,1, B2,0,0,0,3,6
3841.04464,2.4e-05,13.536,3.165988897262168e-20,285.418579,27,21,4,3, B1,0,0,1,3,1, B2,0,0,0,3,0
3841.078925,6.9e-05,0.003428,8.27782677696234e-28,1255.166516,45,51,7,8, B1,0,0,1,7,1, B2,0,0,0,5,4
3841.48285,0.000325,0.027735,5.42315981522281e-28,1557.84714,75,75,12,12, B1,1,0,0,2,11, B2,0,0,0,1,12
3841.646576,2.6e-05,28.245,7.34697586633452e-27,1908.016125,33,27,5,4, B2,0,1,1,2,4, B1,0,1,0,2,3
3841.696192,2.2e-05,23.469,2.3206700677094415e-27,2004.815439,33,27,5,4, B1,0,1,1,3,3, B2,0,1,0,3,2
3842.419248,6.4e-05,0.036361,2.8631022653965185e-28,1631.382967,63,57,10,9, B2,0,2,0,7,4, B1,0,0,0,6,3
3842.565411,0.000104,0.036274,9.533225728394133e-29,1631.245229,21,19,10,9, A2,0,2,0,7,3, A1,0,0,0,6,4
3843.504615,1.1e-05,2.626,1.758815802391209e-21,447.252347,39,39,6,6, B1,0,0,1,1,5, B2,0,0,0,1,6
3843.750723,1.2e-05,25.042,4.297982454034407e-20,206.30143,9,7,4,3, A2,0,0,1,2,3, A1,0,0,0,2,2
3843.833113,2.9e-05,0.33092,2.3638611745365056e-29,2053.968455,39,33,6,5, B2,1,1,0,3,4, B1,0,1,0,2,3
3843.916543,2.6e-05,1.5418,1.459804789148169e-29,2146.263564,13,13,6,6, A1,0,1,1,3,4, A2,0,1,0,1,5
3843.949709,5.1e-05,0.024821,4.0831412872403095e-27,1327.109608,63,69,10,11, B2,0,0,1,2,8, B1,0,0,0,0,11
3843.955039,2.9e-05,2.197,5.908360076413239e-29,2041.780478,13,13,6,6, A2,0,1,1,2,5, A1,0,1,0,0,6
3844.328894,4e-06,1.4239,1.2218921795072654e-22,542.90578,13,13,6,6, A1,0,0,1,3,4, A2,0,0,0,1,5
3844.351177,8.7e-05,0.071665,1.0795764335800462e-25,1114.549359,69,63,11,10, B1,1,0,0,0,11, B2,0,0,0,1,10
3844.372309,6.7e-05,0.0054381,3.462872293767001e-29,1631.382967,51,57,8,9, B2,0,0,1,8,0, B1,0,0,0,6,3
3844.404468,9.6e-05,0.071587,3.5952210576906534e-26,1114.531282,23,21,11,10, A2,1,0,0,1,11, A1,0,0,0,0,10
3844.510035,6.7e-05,0.0054434,1.156924035774081e-29,1631.245229,17,19,8,9, A2,0,0,1,8,1, A1,0,0,0,6,4
3844.847014,4e-06,0.93061,8.496369376892113e-22,399.457514,33,33,5,5, B1,0,0,1,3,3, B2,0,0,0,1,4
3845.351608,2.7e-05,23.153,7.533538336441853e-28,2005.916953,11,9,5,4, A1,0,1,1,3,2, A2,0,1,0,3,1
3845.400805,7.1e-05,0.063801,4.1129507118096303e-26,1080.385289,21,19,10,9, A2,1,0,0,1,9, A1,0,0,0,2,8
3845.541527,3e-05,9.9846,7.039738415230982e-30,2406.140785,13,11,6,5, A1,0,1,1,5,2, A2,0,1,0,5,1
3845.571839,2.4e-05,9.984,2.1117198407593816e-29,2406.142751,39,33,6,5, B1,0,1,1,5,1, B2,0,1,0,5,0
3845.648847,2.2e-05,0.96423,9.898236363088944e-29,2000.862784,33,33,5,5, B1,0,1,1,3,3, B2,0,1,0,1,4
3846.399191,2e-06,0.35764,2.409551294101732e-22,446.510665,39,33,6,5, B2,1,0,0,3,4, B1,0,0,0,2,3
3846.772643,2.2e-05,2.0203,1.2911730240449364e-29,2309.72988,45,45,7,7, B1,0,1,1,3,5, B2,0,1,0,1,6
3847.267261,4.5e-05,0.06702,1.3118900247723107e-25,1079.079254,63,57,10,9, B1,1,0,0,2,9, B2,0,0,0,1,8
3848.09017,6.9e-05,0.0073019,1.279049470289977e-29,1806.669485,81,81,13,13, B2,0,2,0,3,10, B1,0,0,0,0,13
3848.568294,4.7e-05,3.32,5.034931643390632e-27,1695.067603,23,23,11,11, A1,0,0,1,3,8, A2,0,0,0,3,9
3848.828462,0.000137,0.00016072,4.148532438359238e-28,920.209717,17,19,8,9, A1,1,0,0,4,4, A2,0,0,0,1,9
3848.837762,5.2e-05,0.027615,1.510306862427956e-27,1327.116502,21,23,10,11, A1,0,0,1,3,8, A2,0,0,0,1,11
3848.847588,5.8e-05,0.00065299,7.644657058369656e-30,1581.335664,57,63,9,10, B2,1,0,0,7,2, B1,0,0,0,4,7
3848.887768,3.4e-05,38.926,3.427075641241831e-27,1922.829,13,11,6,5, A1,0,1,1,1,6, A2,0,1,0,1,5
3849.043578,4.9e-05,0.091801,1.9540313937345136e-29,1907.615571,27,21,4,3, B1,1,1,0,4,1, B2,0,1,0,3,0
3849.05924,2.3e-05,1.9351,1.1441950282484277e-22,704.214032,45,45,7,7, B1,0,0,1,3,5, B2,0,0,0,1,6
3849.215697,6.2e-05,0.081747,5.809095666468595e-30,1907.451332,9,7,4,3, A1,1,1,0,4,0, A2,0,1,0,3,1
3849.578932,8e-06,1.2145,9.445654842902542e-22,285.219348,9,7,4,3, A1,1,0,0,4,0, A2,0,0,0,3,1
3849.599288,1.3e-05,1.7878,4.1629925441865284e-21,285.418579,27,21,4,3, B1,1,0,0,4,1, B2,0,0,0,3,0
3849.651654,3e-05,0.51185,4.386805317388584e-22,275.497057,9,9,4,4, A1,0,0,1,3,2, A2,0,0,0,1,3
3849.866803,2.5e-05,1.8283,4.0909745309163735e-22,446.6966,13,13,6,6, A2,0,0,1,2,5, A1,0,0,0,0,6
3850.30778,2.4e-05,39.025,1.051424890746579e-26,1920.766302,39,33,6,5, B2,0,1,1,0,6, B1,0,1,0,0,5
3850.785522,2.5e-05,0.47039,4.597450902145021e-29,1875.469702,9,9,4,4, A1,0,1,1,3,2, A2,0,1,0,1,3
3852.057298,1e-06,34.719,1.8076845358325038e-19,224.838381,33,27,5,4, B1,0,0,1,1,5, B2,0,0,0,1,4
3852.856175,4.4e-05,0.015494,2.5605743294859553e-27,1216.231116,21,19,10,9, A1,1,0,0,2,8, A2,0,0,0,3,7
3853.012775,3e-05,4.3611,1.1277088733018899e-27,1908.016125,33,27,5,4, B2,1,1,0,3,2, B1,0,1,0,2,3
3853.034212,7.5e-05,0.00037993,3.616749648186815e-29,1360.235002,51,57,8,9, B2,1,0,0,7,2, B1,0,0,0,4,5
3853.575636,7e-06,5.1017,1.2479882562694509e-20,300.362286,33,27,5,4, B2,1,0,0,3,2, B1,0,0,0,2,3
3853.7324,0.000121,0.021047,1.2253081768001047e-29,1806.670049,27,27,13,13, A1,1,0,0,2,12, A2,0,0,0,1,13
3853.899536,3.2e-05,2.2387,1.7180569054591948e-29,2181.08984,15,15,7,7, A1,0,1,1,1,6, A2,0,1,0,1,7
3853.966038,1e-06,26.15,1.2632147540077824e-19,212.156362,27,21,4,3, B2,0,0,1,2,2, B1,0,0,0,2,1
3854.090364,1.2e-05,35.174,6.270252896373608e-20,222.052782,11,9,5,4, A2,0,0,1,0,5, A1,0,0,0,0,4
3854.437777,1e-06,32.698,2.3267113012773524e-19,173.365812,27,21,4,3, B1,0,0,1,1,3, B2,0,0,0,1,2
3854.758152,3.2e-05,5.6334e-06,1.188808630534023e-28,709.608185,17,15,8,7, A2,0,2,0,5,3, A1,0,0,0,2,6
3854.878378,0.000135,2.5676e-05,6.606747111170369e-29,920.209717,17,19,8,9, A1,0,2,0,6,2, A2,0,0,0,1,9
3854.976935,6e-05,0.0086087,5.587198197804258e-28,1327.116502,25,23,12,11, A1,0,2,0,2,10, A2,0,0,0,1,11
3855.045073,3e-05,0.23185,1.2551892587803268e-23,602.773495,15,13,7,6, A2,1,0,0,3,5, A1,0,0,0,2,4
3855.099094,4e-05,0.60183,1.2741478244207001e-27,1618.556845,15,9,2,1, B2,0,1,1,2,0, B1,0,1,0,0,1
3855.804958,7e-05,0.013764,2.4013556769937072e-29,1806.669485,81,81,13,13, B2,1,0,0,1,12, B1,0,0,0,0,13
3855.822194,6.4e-05,0.0019888,3.921329481121489e-29,1437.96769,23,21,11,10, A2,0,2,0,5,7, A1,0,0,0,2,8
3856.446145,2.9e-05,36.505,4.347961269373429e-27,1875.469702,11,9,5,4, A1,0,1,1,1,4, A2,0,1,0,1,3
3856.619402,2.7e-05,19.319,6.337104908687583e-29,2251.695193,13,11,6,5, A2,0,1,1,4,3, A1,0,1,0,4,2
